"corpus","preloaded/detenten20_rft3"
"subcorpus","-"
"concordance size","1749"
"query","Query:[lc=""kiezdeutsch"" | lemma_lc=""kiezdeutsch"" | ascii=""kiezdeutsch""]"
"Reference","Left","KWIC","Right"
"morgenpost.de,https://www.morgenpost.de/schueler/article105978578/Musstu-lesen-Kiezdeutsch-als-Buch.html,&quot;Musstu lesen&quot;: Kiezdeutsch als Buch - Berliner Morgenpost,2020-06-10 03:40,2020,doc#16651015,#7950504914","kann misch gut bewegen, wa? </s><s> Ischwöre. </s><s> Egal, was für ein Hiphopmusik isch höre, ey, mein Körper drinne tanzt voll, lan. </s><s> ""","Kiezdeutsch","ist nach Wieses Analyse weder ein willkürliches Produkt von Sprachidioten, noch dient es allein zur Verständigung"
"morgenpost.de,https://www.morgenpost.de/schueler/article105978578/Musstu-lesen-Kiezdeutsch-als-Buch.html,&quot;Musstu lesen&quot;: Kiezdeutsch als Buch - Berliner Morgenpost,2020-06-10 03:40,2020,doc#16651015,#7950504939","von Sprachidioten, noch dient es allein zur Verständigung aggressiver Migrantengangs. </s><s> Für die Professorin ist","Kiezdeutsch","vielmehr ein kreativer Dialekt - samt eigener Grammatik. </s><s> Der Wandel von der modernen Industriegesellschaft hin zu"
"wiktionary.org,https://de.wiktionary.org/wiki/Kiez,Kiez – Wiktionary,2020-06-10 14:34,2020,doc#16737792,#7991173811","sei jedoch unsicher[3] </s><s> laut dem ""Variantenwörterbuch des Deutschen"" ist es wohl slawischen Ursprungs[4] </s><s> [1] ""Mit","Kiezdeutsch","- allgemein verstanden als Alltagssprache im Kiez, wobei das nordostdeutsch, besonders berlinisch gebrauchte Wort"
"sprachforschung.org,http://www.sprachforschung.org/ickler/index.php?show=news&id=966,Prof. Dr. Theodor Ickler - Mein Rechtschreibtagebuch, hrsg. von der Forschungsgruppe Deutsche Sprache e.V. (FDS),2020-06-10 18:39,2020,doc#16770366,#8006123835","Heike Wiese macht unverdrossen weiter mit ihrem","Kiezdeutsch",", es ist halt ihre Marke. </s><s> ZEIT Campus interviewt sie über Kiezdeutsch und Political correctness. </s><s> Sie gendert:"
"sprachforschung.org,http://www.sprachforschung.org/ickler/index.php?show=news&id=966,Prof. Dr. Theodor Ickler - Mein Rechtschreibtagebuch, hrsg. von der Forschungsgruppe Deutsche Sprache e.V. (FDS),2020-06-10 18:39,2020,doc#16770366,#8006123848","Heike Wiese macht unverdrossen weiter mit ihrem Kiezdeutsch, es ist halt ihre Marke. </s><s> ZEIT Campus interviewt sie über","Kiezdeutsch","und Political correctness. </s><s> Sie gendert: Sprecherinnen und Sprecher, Afroamerikanerinnen und Afroamerikaner und"
"sprachforschung.org,http://www.sprachforschung.org/ickler/index.php?show=news&id=966,Prof. Dr. Theodor Ickler - Mein Rechtschreibtagebuch, hrsg. von der Forschungsgruppe Deutsche Sprache e.V. (FDS),2020-06-10 18:39,2020,doc#16770366,#8006123879","und wiederholt die feministische Doktrin, während die Interviewerin Normaldeutsch spricht. </s><s> Wiese behauptet: In","Kiezdeutsch","hat man mehr Möglichkeiten in der Wortstellung. </s><s> Die Verbzweitstellung galt lange als unverrückbare Beschränkung"
"sprachforschung.org,http://www.sprachforschung.org/ickler/index.php?show=news&id=966,Prof. Dr. Theodor Ickler - Mein Rechtschreibtagebuch, hrsg. von der Forschungsgruppe Deutsche Sprache e.V. (FDS),2020-06-10 18:39,2020,doc#16770366,#8006123934","war: Das ist eine feste Regel, das macht jeder Deutschsprechende immer und unter allen Umständen, sogar betrunken. </s><s> In","Kiezdeutsch","haben wir dann aber gesehen, dass ich das Verb auch an die dritte Stelle setzen kann. </s><s> ""Danach ich gehe ins Kino. </s><s> "" Aus"
"sprachforschung.org,http://www.sprachforschung.org/ickler/index.php?show=news&id=966,Prof. Dr. Theodor Ickler - Mein Rechtschreibtagebuch, hrsg. von der Forschungsgruppe Deutsche Sprache e.V. (FDS),2020-06-10 18:39,2020,doc#16770366,#8006123985","der Informationsstruktur ist das viel sinnvoller: Ich sage zuerst, wann, dann wer und dann, was passiert. </s><s> Dieses","Kiezdeutsch","möchte sie weiterhin als deutschen Dialekt anerkannt wissen. </s><s> Es hat nicht viel mit dem Kiez zu tun, sondern tritt als"
"sprachforschung.org,http://www.sprachforschung.org/ickler/index.php?show=news&id=966,Prof. Dr. Theodor Ickler - Mein Rechtschreibtagebuch, hrsg. von der Forschungsgruppe Deutsche Sprache e.V. (FDS),2020-06-10 18:39,2020,doc#16770366,#8006124127","und normale Sätze, aber eben mit verschiedener ""Informationsstruktur"". </s><s> Von solchen Feinheiten ist das unbeholfene","Kiezdeutsch","weit entfernt. </s><s> Die typischen Ausländerfehler sind bekannt; man tut den Ausländern aber keinen Gefallen, wenn man"
"sprachforschung.org,http://www.sprachforschung.org/ickler/index.php?show=news&id=966,Prof. Dr. Theodor Ickler - Mein Rechtschreibtagebuch, hrsg. von der Forschungsgruppe Deutsche Sprache e.V. (FDS),2020-06-10 18:39,2020,doc#16770366,#8006124368","Satzbau slawischer Sprachen auf die deutsche Sprache angewandt hatten. </s><s> Die nicht besonders zuverlässigen Daten zum","Kiezdeutsch","oder Kurzdeutsch, worüber die Presse gerade wieder berichtet (Focus 12.02.2016), sollten besser in die Struktur und"
"sprachforschung.org,http://www.sprachforschung.org/ickler/index.php?show=news&id=966,Prof. Dr. Theodor Ickler - Mein Rechtschreibtagebuch, hrsg. von der Forschungsgruppe Deutsche Sprache e.V. (FDS),2020-06-10 18:39,2020,doc#16770366,#8006127104","solchen Dingen wie dem Ersatz des Infinitivs jedoch ist im Deutschen, soweit zu sehen, nichts zu entdecken. </s><s> Selbst im","Kiezdeutsch","ist davon kaum die Rede. </s><s> Oder sind Äußerungen wie ?Sie will doch dass sie mit Hassan trefft ?Ich muss nachher noch dass"
"sprachforschung.org,http://www.sprachforschung.org/ickler/index.php?show=news&id=966,Prof. Dr. Theodor Ickler - Mein Rechtschreibtagebuch, hrsg. von der Forschungsgruppe Deutsche Sprache e.V. (FDS),2020-06-10 18:39,2020,doc#16770366,#8006127997","""Gouden Eeuw heißt"", auch stark vereinfacht. </s><s> Jürgen Trabant nimmt in der F.A.Z. in ganz vernünftiger Weise zum Thema ""","Kiezdeutsch",""" Stellung. </s><s> Er sieht die eigentliche Bedrohung des Deutschen ""von oben"" her kommen: ""Ein einflußreicher Teil der"
"sprachforschung.org,http://www.sprachforschung.org/ickler/index.php?show=news&id=966,Prof. Dr. Theodor Ickler - Mein Rechtschreibtagebuch, hrsg. von der Forschungsgruppe Deutsche Sprache e.V. (FDS),2020-06-10 18:39,2020,doc#16770366,#8006128138","Testfragen äußerst wortreich formuliert sind. </s><s> Wenn Frau Wiese überzeugen will, hätte sie auch diese Erklärungen in ""","Kiezdeutsch",""", das ja ein vollwertiger Dialekt oder gar eine richtige Sprache sein soll, ausdrücken müssen. </s><s> Kiez bedeutet in"
"sprachforschung.org,http://www.sprachforschung.org/ickler/index.php?show=news&id=966,Prof. Dr. Theodor Ickler - Mein Rechtschreibtagebuch, hrsg. von der Forschungsgruppe Deutsche Sprache e.V. (FDS),2020-06-10 18:39,2020,doc#16770366,#8006128391","sich. </s><s> Weil es so schön kuschelig klingt, wird jetzt die entstellte Sprache, die ich bisher als Tunneldeutsch kannte,","Kiezdeutsch","genannt. </s><s> Wenn man das Kiezdeutsch als radikal vereinfachtes Hochdeutsch ansieht, kann man eine Parallele zum"
"sprachforschung.org,http://www.sprachforschung.org/ickler/index.php?show=news&id=966,Prof. Dr. Theodor Ickler - Mein Rechtschreibtagebuch, hrsg. von der Forschungsgruppe Deutsche Sprache e.V. (FDS),2020-06-10 18:39,2020,doc#16770366,#8006128397",", wird jetzt die entstellte Sprache, die ich bisher als Tunneldeutsch kannte, Kiezdeutsch genannt. </s><s> Wenn man das","Kiezdeutsch","als radikal vereinfachtes Hochdeutsch ansieht, kann man eine Parallele zum Afrikaans als extrem vereinfachten"
"sprachforschung.org,http://www.sprachforschung.org/ickler/index.php?show=news&id=966,Prof. Dr. Theodor Ickler - Mein Rechtschreibtagebuch, hrsg. von der Forschungsgruppe Deutsche Sprache e.V. (FDS),2020-06-10 18:39,2020,doc#16770366,#8006128506","Anstrich gibt. </s><s> Auf spiegel online gibt es jetzt sogar einen Test, der allen Ernstes fragt: ""Wie gut ist Ihr","Kiezdeutsch","? </s><s> "" www1.spiegel.de/active/quiztool/fcgi/quiztool.fcgi?id=59607 So schnell gibt sich also Heike Wiese, die"
"sprachforschung.org,http://www.sprachforschung.org/ickler/index.php?show=news&id=966,Prof. Dr. Theodor Ickler - Mein Rechtschreibtagebuch, hrsg. von der Forschungsgruppe Deutsche Sprache e.V. (FDS),2020-06-10 18:39,2020,doc#16770366,#8006128982",", zumal sie ja außer dem Pidgin eine mehr oder weniger ausgebaute Muttersprache – oft deren mehrere – beherrschen. </s><s>","Kiezdeutsch","wird keine Muttersprache und daher auch kein Dialekt werden. </s><s> Ein Dialekt wird erst ernstgenommen, wenn er die"
"sprachforschung.org,http://www.sprachforschung.org/ickler/index.php?show=news&id=966,Prof. Dr. Theodor Ickler - Mein Rechtschreibtagebuch, hrsg. von der Forschungsgruppe Deutsche Sprache e.V. (FDS),2020-06-10 18:39,2020,doc#16770366,#8006129224","erwähnt nicht den Grundirrtum, der schon im Untertitel des Buches auftritt: ""Ein neuer Dialekt entsteht"". </s><s> Aber","Kiezdeutsch","ist keine Muttersprache und wird auch keine werden, daher auch kein Dialekt, sondern allenfalls eine Zeitlang der"
"tagesspiegel.de,https://www.tagesspiegel.de/meinung/leserbriefe/neukoellnisch-lernen-ist-sinnvoll/832440.html,Neuköllnisch lernen ist sinnvoll - Leserbriefe - Meinung - Tagesspiegel,2020-06-11 17:25,2020,doc#16917257,#8071187237",", ist es wichtig, einige Punkte hervorzuheben, in denen das beschriebene ""Neuköllnisch"" – von Jugendlichen auch als ""","Kiezdeutsch",""" bezeichnet – von der Realität dieser Jugendsprache abweicht. </s><s> Zum einen handelt es sich nicht um eine allein ""von"
"tagesspiegel.de,https://www.tagesspiegel.de/meinung/leserbriefe/neukoellnisch-lernen-ist-sinnvoll/832440.html,Neuköllnisch lernen ist sinnvoll - Leserbriefe - Meinung - Tagesspiegel,2020-06-11 17:25,2020,doc#16917257,#8071187303","Herkunft entwickelt hat (man spricht daher auch von einem ""Multiethnolekt"" oder ""Panethnolekt""). </s><s> Zum anderen ist","Kiezdeutsch","/Neuköllnisch keine grammatisch reduzierte ""Kunstsprache"", die sich in ritualisierten Drohgebärden erschöpft,"
"tagesspiegel.de,https://www.tagesspiegel.de/meinung/leserbriefe/neukoellnisch-lernen-ist-sinnvoll/832440.html,Neuköllnisch lernen ist sinnvoll - Leserbriefe - Meinung - Tagesspiegel,2020-06-11 17:25,2020,doc#16917257,#8071187387","etwa eine Partikel wie bitte aus der Verbform ""(ich) bitte"" entstehen, z. B. in ""Bitte aussteigen"". </s><s> In","Kiezdeutsch","enstehen auf ganz ähnliche Weise neue Partikeln, etwa lassma (aus ""lass (uns) mal"") zur Einleitung von Vorschlägen,"
"hu-berlin.de,https://www.hu-berlin.de/de/pr/nachrichten/april-2019/nr-1941-4,Eine Wiederentdeckung — Presseportal,2020-06-11 21:27,2020,doc#16941553,#8081810690",". </s><s> Der Bogen von den historischen Dialektaufnahmen zu aktuellen und besonders vitalen Sprachvarianten wie dem ""","Kiezdeutsch",""" wird durch die Sprachwissenschaftlerin Heike Wiese gespannt, die ab April an der Humboldt-Universität forschen"
"literaturkritik.de,https://literaturkritik.de/id/20054,Wider die Grammatikpein - Ludger Hoffmanns Deutsche Grammatik ist in zweiter Auflage erschienen : literaturkritik.de,2020-06-15 03:33,2020,doc#17352134,#8265993417","Engagement Schüler und Studierende mit authentischen (Fehler-)Texten und realen Sprachbelegen, wie zum Beispiel","Kiezdeutsch",", umgehen, wenn von den Lehrkräften begleitend eine sorgfältige Sprachstandsdiagnose erstellt wird, die nicht"
"jungle.world,https://jungle.world/artikel/2008/20/kiezdeutsch-hat-eine-eigene-grammatik,jungle.world - »Kiezdeutsch hat eine eigene Grammatik«,2020-06-15 06:29,2020,doc#17364846,#8271522320","Alicante DO im Glas, strömt der Nase ein feiner Duft von Waldfrüchten und dezenten Röstaromen entgegen. </s><s> Am Gaumen... </s><s> ""","Kiezdeutsch","hat eine eigene Grammatik"" </s><s> Schon längst hat die Kulturindustrie ""Kanak Sprak"" zu einem Verkaufsschlager gemacht. </s>"
"jungle.world,https://jungle.world/artikel/2008/20/kiezdeutsch-hat-eine-eigene-grammatik,jungle.world - »Kiezdeutsch hat eine eigene Grammatik«,2020-06-15 06:29,2020,doc#17364846,#8271522345",""" </s><s> Schon längst hat die Kulturindustrie ""Kanak Sprak"" zu einem Verkaufsschlager gemacht. </s><s> Seit diesem Jahr ist ""","Kiezdeutsch",""" auch ein akademischer Forschungsgegenstand. </s><s> An der Universität Potsdam leitet Heike Wiese das"
"jungle.world,https://jungle.world/artikel/2008/20/kiezdeutsch-hat-eine-eigene-grammatik,jungle.world - »Kiezdeutsch hat eine eigene Grammatik«,2020-06-15 06:29,2020,doc#17364846,#8271522374","Reduktion und informationsstrukturelle Präferenzen in einer kontaktsprachlichen Varietät des Deutschen:","Kiezdeutsch",""". </s><s> Ziel des Projekts ist es unter anderem nachzuweisen, dass Kiezdeutsch grammatikalisch korrektes Deutsch ist und"
"jungle.world,https://jungle.world/artikel/2008/20/kiezdeutsch-hat-eine-eigene-grammatik,jungle.world - »Kiezdeutsch hat eine eigene Grammatik«,2020-06-15 06:29,2020,doc#17364846,#8271522387","Varietät des Deutschen: Kiezdeutsch"". </s><s> Ziel des Projekts ist es unter anderem nachzuweisen, dass","Kiezdeutsch","grammatikalisch korrektes Deutsch ist und eine Bereicherung der deutschen Sprache darstellt. </s><s> Sie wollen mit Ihrem"
"jungle.world,https://jungle.world/artikel/2008/20/kiezdeutsch-hat-eine-eigene-grammatik,jungle.world - »Kiezdeutsch hat eine eigene Grammatik«,2020-06-15 06:29,2020,doc#17364846,#8271522406","Deutsch ist und eine Bereicherung der deutschen Sprache darstellt. </s><s> Sie wollen mit Ihrem Forschungsprojekt ""","Kiezdeutsch",""" gegen die Stigmatisierung derjenigen, die diesen Slang benutzen, vorgehen. </s><s> Mit welchen Klischees wollen Sie"
"jungle.world,https://jungle.world/artikel/2008/20/kiezdeutsch-hat-eine-eigene-grammatik,jungle.world - »Kiezdeutsch hat eine eigene Grammatik«,2020-06-15 06:29,2020,doc#17364846,#8271522431","derjenigen, die diesen Slang benutzen, vorgehen. </s><s> Mit welchen Klischees wollen Sie aufräumen? </s><s> Zum einen, dass","Kiezdeutsch","nicht länger als gebrochenes Deutsch bezeichnet wird. </s><s> Denn Kiezdeutsch ist nicht bloße Reduktion von Grammatik,"
"jungle.world,https://jungle.world/artikel/2008/20/kiezdeutsch-hat-eine-eigene-grammatik,jungle.world - »Kiezdeutsch hat eine eigene Grammatik«,2020-06-15 06:29,2020,doc#17364846,#8271522441","wollen Sie aufräumen? </s><s> Zum einen, dass Kiezdeutsch nicht länger als gebrochenes Deutsch bezeichnet wird. </s><s> Denn","Kiezdeutsch","ist nicht bloße Reduktion von Grammatik, sondern der produktive Ausbau von Optionen, die das grammatische System des"
"jungle.world,https://jungle.world/artikel/2008/20/kiezdeutsch-hat-eine-eigene-grammatik,jungle.world - »Kiezdeutsch hat eine eigene Grammatik«,2020-06-15 06:29,2020,doc#17364846,#8271522539","beispielsweise an die Formulierung ""ischwör"" denkt? </s><s> Aus ""ich schwör"" ist das Partikel ""ischwör"" entstanden, das im","Kiezdeutsch","zur Betonung von Aussagen benutzt wird. </s><s> An anderen Partikeln wie ""lassma"" oder ""musstu"", die zur Einleitung von"
"jungle.world,https://jungle.world/artikel/2008/20/kiezdeutsch-hat-eine-eigene-grammatik,jungle.world - »Kiezdeutsch hat eine eigene Grammatik«,2020-06-15 06:29,2020,doc#17364846,#8271522754","sein, sondern einen genau definierten Begriff benutzen. </s><s> Sicherlich steckt nicht hinter jeder Drohgebärde aus dem","Kiezdeutsch","auch tatsächliche Aggression. </s><s> Aber führen grammatikalisch reduzierte Redewendungen wie ""Ischwör, kriegstu"
"jungle.world,https://jungle.world/artikel/2008/20/kiezdeutsch-hat-eine-eigene-grammatik,jungle.world - »Kiezdeutsch hat eine eigene Grammatik«,2020-06-15 06:29,2020,doc#17364846,#8271522916","aus? </s><s> Doch, aber verkürzte Argumente sind ja keine Frage der Grammatik, sondern eine inhaltliche Frage. </s><s> Genauso wie im","Kiezdeutsch","lässt sich auch im Standarddeutschen oder Bayerischen drohen. </s><s> Das Wort ""Jude"" wird aber doch von Kiezjugendlichen"
"jungle.world,https://jungle.world/artikel/2008/20/kiezdeutsch-hat-eine-eigene-grammatik,jungle.world - »Kiezdeutsch hat eine eigene Grammatik«,2020-06-15 06:29,2020,doc#17364846,#8271522955","offenes Schimpfwort gebraucht. </s><s> Müssen Sie da nicht auch auf die politischen Inhalte der Jugendsprache eingehen? </s><s> Mit","Kiezdeutsch","verbunden sind Wörter wie ""lan"" oder ""wallah"", also Wörter, die Sie in der Art, wie sie benutzt werden, nur in dieser"
"jungle.world,https://jungle.world/artikel/2008/20/kiezdeutsch-hat-eine-eigene-grammatik,jungle.world - »Kiezdeutsch hat eine eigene Grammatik«,2020-06-15 06:29,2020,doc#17364846,#8271522996","Wörter, die Sie in der Art, wie sie benutzt werden, nur in dieser Sprache finden. </s><s> ""Jude"" als Schimpfwort hat nichts mit","Kiezdeutsch","zu tun, sondern mit einer politischen Einstellung. </s><s> Das hängt nicht davon ab, ob Sie Kiezdeutsch sprechen oder nicht,"
"jungle.world,https://jungle.world/artikel/2008/20/kiezdeutsch-hat-eine-eigene-grammatik,jungle.world - »Kiezdeutsch hat eine eigene Grammatik«,2020-06-15 06:29,2020,doc#17364846,#8271523014","hat nichts mit Kiezdeutsch zu tun, sondern mit einer politischen Einstellung. </s><s> Das hängt nicht davon ab, ob Sie","Kiezdeutsch","sprechen oder nicht, das hängt davon ab, ob Sie Antisemit sind. </s><s> Wenn Sie Kiezdeutsch als rein grammatische Form"
"jungle.world,https://jungle.world/artikel/2008/20/kiezdeutsch-hat-eine-eigene-grammatik,jungle.world - »Kiezdeutsch hat eine eigene Grammatik«,2020-06-15 06:29,2020,doc#17364846,#8271523031",". </s><s> Das hängt nicht davon ab, ob Sie Kiezdeutsch sprechen oder nicht, das hängt davon ab, ob Sie Antisemit sind. </s><s> Wenn Sie","Kiezdeutsch","als rein grammatische Form begreifen, ist das nicht eine Reduzierung auf die reine Funktionalität von Sprache? </s>"
"jungle.world,https://jungle.world/artikel/2008/20/kiezdeutsch-hat-eine-eigene-grammatik,jungle.world - »Kiezdeutsch hat eine eigene Grammatik«,2020-06-15 06:29,2020,doc#17364846,#8271523080",", ist deswegen wichtig, weil man dadurch in der öffentlichen Diskussion gegen die Meinung argumentieren kann,","Kiezdeutsch","sei kein korrektes Deutsch oder bedrohe den Verfall der deutschen Sprache. </s><s> Das stimmt einfach nicht. </s><s> Auch das"
"jungle.world,https://jungle.world/artikel/2008/20/kiezdeutsch-hat-eine-eigene-grammatik,jungle.world - »Kiezdeutsch hat eine eigene Grammatik«,2020-06-15 06:29,2020,doc#17364846,#8271523141","Deutsch sprechen, sondern einfach einen bestimmten Standard, der ist aber nicht korrekter als beispielsweise","Kiezdeutsch",". </s><s> Da wird von Grammatik auf was völlig anderes geschlossen. </s><s> Sollten diejenigen, die die deutsche Sprache durch die"
