"corpus","preloaded/detenten20_rft3"
"subcorpus","-"
"concordance size","1749"
"query","Query:[lc=""kiezdeutsch"" | lemma_lc=""kiezdeutsch"" | ascii=""kiezdeutsch""]"
"Reference","Left","KWIC","Right"
"hausarbeiten.de",", überspitzten Slang zu reden und damit ganze Fussballstadien zu füllen. </s><s> In der Wissenschaft ist dieser Slang als","Kiezdeutsch","bekannt, in den Medien eher abwertend als Kanakendeutsch. </s><s> Was diese Künstler jedoch mit vollem Bewusstsein"
"xylou.de","von Schirnding gänzlich Ošelín (Oschelin) kam in die Hände von Einwohnerin Mohrkirch von Redwitz. </s><s> 1749 wurde die","Kiezdeutsch","von Großstadtträume Borlase, der los den abgebildeten Hesdin anfertigte, mittlerweile archäologisch untersucht. </s>"
"shz.de","wird. </s><s> In den nächsten eineinhalb bis zwei Jahren wollen wir herausfinden, wie das funktionieren könnte. </s><s> "" </s><s> Sprache :","Kiezdeutsch","- Ein neuer deutscher Dialekt? </s><s> 1 von 3 </s><s> ""Innovationsleistung"": Die Potsdamer Germanistin und Autorin Heike Wiese. </s>"
"shz.de","<s> ""Innovationsleistung"": Die Potsdamer Germanistin und Autorin Heike Wiese. </s><s> Eine Germanistikprofessorin erklärt ""","Kiezdeutsch",""" zur ""faszinierenden Bereicherung"". </s><s> Es sei kein ""Hort von Sprachfehlern"", sondern ein ""kreativer, faszinierender"
"shz.de","diese ""abwertende, ausgrenzende"" Bezeichnung sperrt sich die Potsdamer Germanistin Heike Wiese. </s><s> In ihrem Buch ""","Kiezdeutsch",""" (C.H. Beck, 12,95 Euro) versucht Wiese auf 280 Seiten den Nachweis zu führen, dass Kiezdeutsch kein ""Hort von"
"shz.de","Wiese. </s><s> In ihrem Buch ""Kiezdeutsch"" (C.H. Beck, 12,95 Euro) versucht Wiese auf 280 Seiten den Nachweis zu führen, dass","Kiezdeutsch","kein ""Hort von Sprachfehlern"", sondern ein neuer ""kreativer, faszinierender deutscher Dialekt"" sei. </s><s> Die"
"shz.de","und in Berlin-Kreuzberg lebt, weiß um die Vorbehalte der herkunftsdeutschen Mehrheitsgesellschaft gegenüber","Kiezdeutsch",". </s><s> Sie versucht zu beruhigen. </s><s> Der ""neue Dialekt"" sei weder gebrochenes Deutsch noch Beleg für"
"shz.de","Kritik Wieses zahlreichen Kritikern fällt es schwer, sich in ähnlich euphorischer Weise für die ""Bereicherung","Kiezdeutsch",""" zu begeistern. </s><s> Hinter vorgehaltener Hand heißt es, die Professorin sei eine ""durchgeknallte"
"shz.de","der Kritiker bezögen sich einzig und allein auf die Kiezdeutsch-Sprecher, nicht auf den Dialekt selbst. </s><s> Vorbild","Kiezdeutsch","Im Übrigen sei, so Wiese, Hochdeutsch auch nicht mehr als ein Dialekt. </s><s> Die Wissenschaftlerin appelliert an ihre"
"shz.de",", Hochdeutsch auch nicht mehr als ein Dialekt. </s><s> Die Wissenschaftlerin appelliert an ihre herkunftsdeutschen Leser, ""","Kiezdeutsch","zu lernen"", und bietet in ihrem Buch ein Quiz an, mit dessen Hilfe sich überprüfen lasse, wie gut man sich bereits mit den"
"shz.de","Dialekts"" auskenne. </s><s> Ihr Ziel sei es, zu ""sprachlicher Toleranz"", zu einem ""Einstellungswandel"" beizutragen und","Kiezdeutsch","zu der Akzeptanz zu verhelfen, die es verdiene. </s><s> Nicht zuletzt deshalb, weil sich unsere Standardgrammatik an der """
"shz.de",", die neue Sprachvarianten ebenfalls als Ausdruck unentwegter Veränderungen betrachtet. </s><s> Dennoch: Dass Heike Wiese","Kiezdeutsch","gleich zu einem Dialekt und einem Vorbild für das Hochdeutsche machen will, dürfte, in Standard- und"
"morgenpost.de","Ausdrücke wie ""Verpiss Dich"" oder ""Schlampe"" noch zu den harmloseren. </s><s> Wie Jugendsprache funktioniert, warum","Kiezdeutsch","ein kreativer Dialekt ist und sich Eltern mit ihren Kindern über Sprachgebrauch unterhalten sollten, erklärt die"
"deutschlandfunkkultur.de","] (Deutschlandradio Kultur, Im Gespräch, 18.08.2015) </s><s> Deutsche Sprache - Zwischen","Kiezdeutsch","und Denglisch ["
"freitag.de","Eisbär""; ""von viele interessierten Jugendliche"") wohl eher Beispiele von Heike Wieses erforschtem Dialekt ""","Kiezdeutsch",""". </s><s> Und das ist eben ein Dialekt. </s><s> Und nicht die Hochsprache. </s><s> Ich spreche auch nicht von Sprachverfall und der"
"koerber-stiftung.de","dicken Schrauben verankert. </s><s> Artikel empfehlen </s><s> Bad Freienwalder Metallbildhauer baut Zaun für Polizeigebäude </s><s> ""","Kiezdeutsch",""", ""Assisprache"", ""Ghettosprech"" – für den Sprachstil vieler Jugendlicher gibt es zahlreiche, meist abwertende"
"goethe.de","finde stets den angemessenen Ausdruck für das, was die Sprecher ausdrücken wollten. </s><s> ""Herr Rietzschel könnte auf","Kiezdeutsch","nicht das ausdrücken, was er will. </s><s> Diejenigen, die es sprechen, können das aber sehr wohl. </s><s> "" Im Vatikan etwa würde man"
"goethe.de","zu diskutieren. </s><s> Der Bedarf bestehe nicht, deshalb finde sich in der Sprache auch nicht das erforderliche Werkzeug. </s><s> ""","Kiezdeutsch",""" – der vom Türkischen, Arabischen und Deutschen inspirierte Soziolekt von Jugendlichen in Berlin – war Thema einer"
"goethe.de","zweiten Teil der Veranstaltung ausmachten. </s><s> Die Übersetzerin Gloria Thiller diskutierte mit den Studierenden, was ""","Kiezdeutsch",""" eigentlich sei: ein Dialekt, eine Mischsprache, eine ganz neue Sprache? </s><s> ""Lassma"" und ""mussu"" sind neue Wörter; """
"tagesspiegel.de","mit türkischem Migrationshintergrund, in der Öffentlichkeit ""bald Türkendeutsch, Kanaksprak, Türkenslang oder","Kiezdeutsch",""" genannt, wie Norbert Dittmar (Berlin) und Yazgül Eimeek (Münster) schreiben. </s><s> Der Ethnolekt unterscheide sich"
"berger-odenthal.de","der Klagen in Sicht, ein großer Erfolg des Bildungssystems! </s><s> Oder doch nicht? </s><s> Könnte es sein, daß das gebrochene","Kiezdeutsch","längst Eingang in die Dozentenschaft gefunden hat und Fehler einfach nicht mehr als solche erkannt werden? </s><s> Urteilen"
"grin.com","die Analyse verifiziert oder falsifiziert werden: </s><s> 1. These: Die mediale Darstellung des linguistischen Phänomens ""","Kiezdeutsch",""" in den deutschen Printmedien hat sich seit dem Erscheinen des Buches von Heike Wiese sowohl quantitativ als auch"
"grin.com","auch qualitativ verändert. 2. These: Die Zeitungsartikel, welche sich negativ und ablehnend gegenüber der Thematik","Kiezdeutsch","positioniert haben, sind kaum fundiert und bedienen häufiger Klischees und Mythen. </s><s> Zudem werden kaum"
"grin.com","Referenzen genutzt. 3. These: Die Zeitungsartikel mit positiver, affirmativer Meinung hinsichtlich der Thematik","Kiezdeutsch","sind in den meisten Fällen sorgfältig recherchiert und weisen renommierte Referenzen auf. </s><s> 2. Forschungsgegenstand"
"grin.com","ein zentrales Problem der Sprachbetrachtung dar. </s><s> Im Hinblick auf die vorliegende Thematik bleibt zu sagen, dass","Kiezdeutsch","eine besondere Form der Jugendsprache ist, welche die oben genannten Spezifika auf semantischer, syntaktischer und"
"grin.com","der Jugendsprache. </s><s> Mittlerweile gibt es diverse Begrifflichkeiten und Fachtermini rund um das Phänomen","Kiezdeutsch",", die alle versuchen das Gleiche auszudrücken. </s><s> Ob Kiezdeutsch, Kanaksprak, Kanakenslang, oder Kanakisch - diese"
"grin.com","und Fachtermini rund um das Phänomen Kiezdeutsch, die alle versuchen das Gleiche auszudrücken. </s><s> Ob","Kiezdeutsch",", Kanaksprak, Kanakenslang, oder Kanakisch - diese Begriffe bezeichnen alle das, was in der Linguistik ein nicht"
"grin.com","hat sich so in erster Generation das Gastarbeiterdeutsch entwickelt. </s><s> In der kontrastiven Gegenüberstellung zum","Kiezdeutsch","fällt jedoch auf, dass weder das Gastarbeiterdeutsch noch das Kanak-Sprak zu den innovationsfähigen Mischformen"
"grin.com","Person fokussiert (Füglein,2000:97). </s><s> Kanak-Sprak weist in dieser Hinsicht also eher eine Gemeinsamkeit mit dem","Kiezdeutsch","auf, da beide Varietäten dafür genutzt werden, sich vom Rest der Gesellschaft abzugrenzen. </s><s> Das Gastarbeiterdeutsch"
"grin.com","und wurde aus Not und Gründen einer defizitären Sprachausbildung gesprochen, wohingegen das Kanak-Sprak und","Kiezdeutsch","als Identifikations- und Zugehörigkeitsmerkmal für eine gewisse Gruppierung genutzt werden und eine bewusste,"
"grin.com","Konsequenz der negativen Konnotation des Kanak-Sprak, ist dieses dann wiederum zum wesentlich besser konnotierten","Kiezdeutsch","avanciert. </s><s> Dieser Wandel ist vor allem den Bemühungen der Sprachwissenschaftlerin Heike Wiese geschuldet, welche"
"grin.com","aus unterschiedlichen Nationen mit unterschiedlichen Erst- und Zweitsprachen interagieren. </s><s> Deshalb wird","Kiezdeutsch","auch häufig als Kontaktsprache bezeichnet (Wiese,2012:45; Canoglu, 2013:78). </s><s> Allerdings bestehen regionale"
"grin.com","identisch, jedoch dialektal- mundartlich gefärbt. </s><s> Zudem ist man sich in der Linguistik indes bewusst geworden, dass","Kiezdeutsch","kein Phänomen ist, welches bloß bei Individuen mit Migrationshintergrund zu beobachten ist. </s><s> Sowohl der"
"grin.com","potenzielle Altersspanne der Betroffenen zwischen 13-30 Jahren ergibt. </s><s> Zu den weiteren wichtigen Spezifika des","Kiezdeutsch","zählt ein umfangreicher sprachlicher Hintergrund der Benützer. </s><s> Diese sprechen neben der deutschen Sprache in der"
"grin.com","der Dialekt Einflüsse aus den verschiedensten Sprachen, weshalb oftmals dahingehend argumentiert wird, dass das","Kiezdeutsch","den Wortschatz der deutschen Sprache bereichert und vergrößert. </s><s> Von Bedeutung für einen problemfreien Wechsel"
"grin.com","durch fremdsprachliche Einflüsse zu erkennen war. </s><s> Diesbezüglich gebe ich jedoch zu Bedenken, dass es sich bei","Kiezdeutsch","keinesfalls um ein zukünftiges Substitut des Standarddeutschen handelt, sondern vielmehr um eine Form der"
"grin.com","in der neuen Varietät auch keine Gefahr für die deutsche Sprache, so Heike Wiese. </s><s> Für die Definition des Begriffs","Kiezdeutsch","ergibt sich aus der Gesamtheit der genannten Faktoren, dass aus sozialen und kulturellen Veränderungen ein "" neuer"
"grin.com","der Sprecher die Authentizität gefährden können. </s><s> 2.3 Strukturmerkmale und grammatikalische Charakteristika des","Kiezdeutsch","</s><s> Wie nahezu jede Sprachvarietät weist auch das Kiezdeutsch spezifische und regelhafte Strukturelemente und"
"grin.com","und grammatikalische Charakteristika des Kiezdeutsch </s><s> Wie nahezu jede Sprachvarietät weist auch das","Kiezdeutsch","spezifische und regelhafte Strukturelemente und grammatikalische Prinzipien auf. </s><s> Die orthographischen"
"grin.com","im Einzelnen, was den Eindruck sprachlicher Willkür vermittelt. </s><s> An Stelle der Präpositionen entstehen im","Kiezdeutsch","oftmals Nominalphrasen als Ortsangaben. </s><s> Wiese begründet diese Tatsache damit, dass sogar das Standarddeutsche"
"grin.com","verschlungen oder ausgelassen. </s><s> Generell scheinen Kongruenzen zwischen Numerus, Genus und Kasus im","Kiezdeutsch","kaum nennenswerte Relevanz zu haben. </s><s> Hinsichtlich der willkürlichen und defizitären Verwendung von Artikeln und"
"grin.com",", die im Türkischen ebenfalls ganz anders gestrickt sind. </s><s> "" (Glück, Helmut in: RP Online, 22.04.12, Lothar Schröder, ""","Kiezdeutsch","ist kein Dialekt"") </s><s> Dass die Verwendung der deutschen Artikel für Sprecher einer anderen Sprache, insbesondere aus"
"grin.com","sogar besser darstellen als durch die ursprüngliche Position des Verbs (Wiese, 2012:45). </s><s> Ebenso stereotyp für das","Kiezdeutsch","ist die Klitisierung von Pronomen. </s><s> Diese werden entweder sprecherinklusiv wie ""gehnwa, lassma"" oder"
"grin.com","auf syntaktischer Ebene noch ein neuartiges Funktionsverbgefüge zu betrachten. </s><s> Viele Äußerungen des","Kiezdeutsch","wirken auf ungewohnte Zuhörer stark reduziert und unvollständig, weil einige gewohnte Komponenten des Satzes"
"grin.com","geht praktische und möglichst kurze Sätze am Rande der Verständlichkeit zu erzeugen, kann man alle Eigenschaften des","Kiezdeutsch","ohne Einschränkung für gut befinden. </s><s> Darüber hinaus bestehen einige Charakteristika auf semantischer Ebene,"
"grin.com","demonstriert Wiese die unterbewusste und grammatisch korrekte Intuition der Sprecher, die sich auch im","Kiezdeutsch","demonstriert. </s><s> In der 3. Person Singular müsste das Verb eigentlich auf ""-t"" enden. </s><s> Intuitiv verwendeten jedoch ein"
"grin.com","schneller verbreiten sich dahingegen lautliche Veränderungen. </s><s> Zu den phonetischen Charakteristika des","Kiezdeutsch","zählt die Koronalisierung. </s><s> Diese Ausspracheveränderung vollzieht sich in jenem konkreten Fall von [ç] zu [ʃ], was"
"grin.com","das türkische Lautsystem weißt einige Differenzen hinsichtlich der S-Laute auf. </s><s> Gänzlich unberührt bleibt das","Kiezdeutsch","jedoch nicht von den Einflüssen der Turksprachen. </s><s> So kann es vor diesem Hintergrund zu Ausspracheveränderungen bei"
"grin.com","Wortes ""Swerg"", an Stelle von Zwerg, nennen (Marossek, 2013:267; Wiese, 2012: 79). </s><s> Zudem weist auch die Prosodie des","Kiezdeutsch","einige Einflüsse hinsichtlich der Intonation verschiedenster Wörter und Laute auf, deren Ursprünge auf das"
"grin.com","im jugendlichen Sprachgebrauch einnimmt. </s><s> 3. Argumentationsmuster im Vergleich </s><s> 3.1 Darstellung der Thematik ""","Kiezdeutsch",""" in der Linguistik </s><s> In der ethno- und soziolinguistischen Theoriebildung wird in der Regel eine dreidimensionale"
"grin.com","von den Paradigmen der Theoriebildung bedarf es natürlich auch einer Beschreibung der sprachlichen Eigenarten des","Kiezdeutsch","durch empirische Befunde aus Datenerhebungen. </s><s> Diese Daten sind, wie bereits in Kapitel 2.2 durch den Terminus"
"grin.com","abhängt. </s><s> Nichtsdestotrotz gibt es ausreichend andere empirische Untersuchungen zu den Besonderheiten des","Kiezdeutsch","und des Kanak-Sprak, welche problemlos auch der Untermauerung der Beobachtungen dienen können. </s><s> Nutzvoll für die"
"grin.com","von Dirim & Auer (2004), Füglein (2000), Hinenkamp (2005) und Keim (2008). </s><s> Dabei muss hinsichtlich der Thematik","Kiezdeutsch","nicht länger bloß auf die Sprach- und Selbstprofilierung von Migranten, sondern vielIzdeutsch modifiziert und"
"grin.com","Handelns, die Ebene der diskursiven Rahmensetzung und die Ebene der Gesprächsaktivität"". </s><s> Titel </s><s> Das Phänomen","Kiezdeutsch",". </s><s> Untersuchung der Divergenz zwischen medialer und wissenschaftlicher Darstellung des linguistischen Phänomens </s>"
"welt-in-hannover.de","kommen, können Ihnen Stereotypen dieser Art aufgezwungen werden. </s><s> Sie könnten genauso gut mit der Gemeinschaft des","kiezdeutschen","Dialekts zusammengetan werden, die aufgrund dieser Klischees als junge, ungebildete Kriminelle betrachtet werden"
"alternativ-grammatik.de",""" als vermeintlich einendes Merkmal höher zu werten als die semantischen Themen ist nachgerade skandalös. ==== 0.2 ""","Kiezdeutsch",""", ""Gettosprache"", ""Ethnolekt"" ==== Wo Migranten und Einheimische besonders stark zusammentreffen, entwickelt"
"tellows.de","im Studium), habe ich zunächst gefragt, um was es denn ginge. </s><s> Die Antwort des Herrn Braun kam im gepflegt aggressiven","Kiezdeutsch",": ""Ist der Herr XXX nicht da? </s><s> "" Ich: ""Was möchten Sie denn von ihm? </s><s> "" Marcel Braun: ""Wo ist er denn? </s><s> "" Ich: ""Um was geht es denn"
"uni-potsdam.de","Entwicklungen in multiethnischer Jugendsprache: Untersuchung zu Verwendungen und Funktionen von ""so"" in","Kiezdeutsch",". </s><s> Rita Salewski: Ein Vergleich zur Struktur und zur Verwendung lokaler Präpositionalphrasen in Kiezdeutsch und"
"uni-potsdam.de","""so"" in Kiezdeutsch. </s><s> Rita Salewski: Ein Vergleich zur Struktur und zur Verwendung lokaler Präpositionalphrasen in","Kiezdeutsch","und deutscher Umgangssprache. </s><s> Wetterchaos in den USA </s><s> 17 Stunden Stau im Thanksgiving-Reiseverkehr </s><s> Kein Strom,"
"uni-potsdam.de",": Übersichtstabelle 5 </s><s> mit den Probanden 41 bis 50 der Studie </s><s> Paul, K. Multiethnische Jugendsprache am Beispiel von","Kiezdeutsch",". </s><s> Workshop auf Einladung im Seminar ""Jugendsprache"" von Rahel Ziehten, Institut für deutsche Sprache und Literatur"
"detlev-mahnert.de",": ""Normal, oder was!? </s><s> "" </s><s> Kanakisch heute: Schneewittchen </s><s> Lesen Sie dazu auch: 04.06.09 ""Isch sprech so Deutsch so""","Kiezdeutsch","schadet dem Hochdeutschen nicht ""Bin isch sischer, Alda"": Wer annimmt, dass die Sprachschöpfungen der"
"bild.de","Anschluss um 03:00 Uhr Weiterflug nach Frankfurt ... </s><s> Lassma Kino gehen! | Kiez-Sprache erobert Deutschland </s><s> Im Buch ""","Kiezdeutsch","""* erklärt Heike Wiese, Professorin für Gegenwartssprache, wie sich Slang gerade eindeutscht. </s><s> Die Expertin: """
"bild.de","""* erklärt Heike Wiese, Professorin für Gegenwartssprache, wie sich Slang gerade eindeutscht. </s><s> Die Expertin: ""","Kiezdeutsch","ist kein Sprachmangel, sondern die Entwicklung einer neuen Sprache: die Entstehung eines neuen Dialekts. </s><s> "" </s><s> BILD"
"grin.com",": Grün Länge: 2m </s><s> Inhaltsverzeichnis </s><s> 2. Jugendalter und Sprachfunktionen 2.1. </s><s> Sprache und Identitätsbildung 2.2. </s><s>","Kiezdeutsch","und seine Funktionen in der Jugendsprache </s><s> 3. Gesellschaftliche Sicht des Kiezdeutschen </s><s> 4. Schlussbetrachtung </s><s> 5."
"grin.com","<s> 3. Gesellschaftliche Sicht des Kiezdeutschen </s><s> 4. Schlussbetrachtung </s><s> 5. Quellenverzeichnis </s><s> 1. Einleitung -","Kiezdeutsch","</s><s> Durch Migration und interkulturelles Miteinander in ganz Deutschland hat sich, besonders in den multikulturellen"
"grin.com",", besonders in den multikulturellen Teilen der Großstädten, ein neuer Sprachstil herausgebildet, das sogenannte","Kiezdeutsch",". </s><s> Kiezdeutsch ist häufig auch unter anderen Bezeichnungen bekannt. </s><s> Manche nennen es ""Türkdeutsch"", ""Kanakisch"","
