lfd,participant,tnid,gilt,group,itemid,regionid,target,elapsedtime,timeinterval,wds,twdcoef,wdtcoef,proct,string,setname,tag1,tag2,explique
4277,Wed Jul 14 2021 09:06:58 GMT+0200 (Mitteleuropäische Sommerzeit),21,1,ZFIL,09Fillerlc07,09Fillerlc07_9,-9,418751,2324,7,332,"3,01204819277108",2430, Sie sehnt sich jedoch auch nach Neuem.,all,NA,NA,
4278,Wed Jul 14 2021 09:06:58 GMT+0200 (Mitteleuropäische Sommerzeit),21,1,ZFIL,09Fillerlc07,09Fillerlc07_10,-9,421210,2459,9,"273,222222222222","3,66002440016267",2000, Ihr großes Ziel ist eine Reise durch die Mongolei.,all,NA,NA,
4279,Wed Jul 14 2021 09:06:58 GMT+0200 (Mitteleuropäische Sommerzeit),21,1,ZFIL,09Fillerlc21,09Fillerlc21_fixation,-9,422099,889,1,889,"1,12485939257593",6507,X,all,NA,NA,
4280,Wed Jul 14 2021 09:06:58 GMT+0200 (Mitteleuropäische Sommerzeit),21,1,ZFIL,09Fillerlc21,09Fillerlc21_0,-9,423209,1110,3,370,"2,7027027027027",2708,"Inge liebte es, ",all,NA,NA,
4281,Wed Jul 14 2021 09:06:58 GMT+0200 (Mitteleuropäische Sommerzeit),21,1,ZFIL,09Fillerlc21,09Fillerlc21_1,-9,431853,8644,11,"785,818181818182","1,27255900046275",5752,an den Wochenenden die Flohmärkte nach second hand Kleidung zu durchstöbern,all,NA,NA,
4282,Wed Jul 14 2021 09:06:58 GMT+0200 (Mitteleuropäische Sommerzeit),21,1,ZFIL,09Fillerlc21,09Fillerlc21_2,-9,433603,1750,5,350,"2,85714285714286",2562, und auf Schnäppchenjagd zu gehen.,all,NA,NA,
4283,Wed Jul 14 2021 09:06:58 GMT+0200 (Mitteleuropäische Sommerzeit),21,1,ZFIL,09Fillerlc21,09Fillerlc21_3,-9,435602,1999,3,"666,333333333333","1,50075037518759",4878, Von der Verkäuferin,all,NA,NA,
4284,Wed Jul 14 2021 09:06:58 GMT+0200 (Mitteleuropäische Sommerzeit),21,1,ZFIL,09Fillerlc21,09Fillerlc21_4,-9,437794,2192,5,"438,4","2,28102189781022",3209," wurde ihr der Spiegel vorgehalten,",all,NA,NA,
4285,Wed Jul 14 2021 09:06:58 GMT+0200 (Mitteleuropäische Sommerzeit),21,1,ZFIL,09Fillerlc21,09Fillerlc21_5,-9,440864,3070,9,"341,111111111111","2,93159609120521",2497, während sie geschickt mit ihr um den Preis feilschte. ,all,NA,NA,
4286,Wed Jul 14 2021 09:06:58 GMT+0200 (Mitteleuropäische Sommerzeit),21,1,SM,SM5,SM5_fixation,-9,441356,492,1,492,"2,03252032520325",3601,X,all,RUB,5SM,
4287,Wed Jul 14 2021 09:06:58 GMT+0200 (Mitteleuropäische Sommerzeit),21,1,SM,SM5,SM5_0,-9,444359,3003,5,"600,6","1,66500166500167",4396,Louise hatte bemerkenswerte geistige Fähigkeiten.,all,RUB,5SM,
4288,Wed Jul 14 2021 09:06:58 GMT+0200 (Mitteleuropäische Sommerzeit),21,1,SM,SM5,SM5_1,-9,446515,2156,7,308,"3,24675324675325",2255, Sie besaß ein beeindruckendes Wissen über Fakten,all,RUB,5SM,
4289,Wed Jul 14 2021 09:06:58 GMT+0200 (Mitteleuropäische Sommerzeit),21,1,SM,SM5,SM5_2,-1,450774,4259,10,"425,9","2,34796900680911",3118, und konnte in überwältigender Geschwindigkeit Informationen liefern und darüber nachdenken.,all,RUB,5SM,
4290,Wed Jul 14 2021 09:06:58 GMT+0200 (Mitteleuropäische Sommerzeit),21,1,SM,SM5,SM5_3,0,453113,2339,9,"259,888888888889","3,84779820436084",1902, In letzter Zeit kam es jedoch gelegentlich zu Stromausfällen.,all,RUB,5SM,
4291,Wed Jul 14 2021 09:06:58 GMT+0200 (Mitteleuropäische Sommerzeit),21,1,SM,SM5,SM5_4,1,454655,1542,8,"192,75","5,18806744487678",1411," Plötzlich war sie nicht mehr in der Lage,",all,RUB,5SM,
4292,Wed Jul 14 2021 09:06:58 GMT+0200 (Mitteleuropäische Sommerzeit),21,1,SM,SM5,SM5_5,2,456746,2091,6,"348,5","2,86944045911047",2551, auf die einfachste Anfrage zu reagieren,all,RUB,5SM,
4293,Wed Jul 14 2021 09:06:58 GMT+0200 (Mitteleuropäische Sommerzeit),21,1,EM,EM11,EM11_fixation,-9,457425,679,1,679,"1,47275405007364",4970,X,all,RUB,11EM,
4294,Wed Jul 14 2021 09:06:58 GMT+0200 (Mitteleuropäische Sommerzeit),21,1,EM,EM11,EM11_0,-9,461475,4050,8,"506,25","1,97530864197531",3706,Petra verlor sich gerne in Träumen und Ideen.,all,RUB,11EM,
4295,Wed Jul 14 2021 09:06:58 GMT+0200 (Mitteleuropäische Sommerzeit),21,1,EM,EM11,EM11_1,-9,465117,3642,11,"331,090909090909","3,02031850631521",2424," Sie liebte diese Trunkenheit, während sie sich z.B. Geschichten ausdachte.",all,RUB,11EM,
4296,Wed Jul 14 2021 09:06:58 GMT+0200 (Mitteleuropäische Sommerzeit),21,1,EM,EM11,EM11_2,-9,469063,3946,10,"394,6","2,53421186011151",2888, Dabei schunkelt sie lange zwischen den möglichen Wendungen und Ausdrücken.,all,RUB,11EM,
4297,Wed Jul 14 2021 09:06:58 GMT+0200 (Mitteleuropäische Sommerzeit),21,1,EM,EM11,EM11_3,-1,473248,4185,11,"380,454545454545","2,6284348864994",2785, Sie betrank sich richtig mit Geschichten und war danach wie verkatert.,all,RUB,11EM,
4298,Wed Jul 14 2021 09:06:58 GMT+0200 (Mitteleuropäische Sommerzeit),21,1,EM,EM11,EM11_4,0,474830,1582,4,"395,5","2,52844500632111",2895, Es waren heftige Räusche.,all,RUB,11EM,
4299,Wed Jul 14 2021 09:06:58 GMT+0200 (Mitteleuropäische Sommerzeit),21,1,EM,EM11,EM11_5,1,481870,7040,18,"391,111111111111","2,55681818181818",2863," Sie war süchtig danach und schaffte es, trotz all der kreativen Torkelei auf dem Weg, Schriftstellerin zu werden.",all,RUB,11EM,
4300,Wed Jul 14 2021 09:06:58 GMT+0200 (Mitteleuropäische Sommerzeit),21,1,ZFIL,09Fillerem01,09Fillerem01_fixation,-9,482405,535,1,535,"1,86915887850467",3916,X,all,NA,NA,
4301,Wed Jul 14 2021 09:06:58 GMT+0200 (Mitteleuropäische Sommerzeit),21,1,ZFIL,09Fillerem01,09Fillerem01_0,-9,485389,2984,7,"426,285714285714","2,34584450402145",3120,"Nach Martas Meinung war Depression eine Kröte,",all,NA,NA,
4302,Wed Jul 14 2021 09:06:58 GMT+0200 (Mitteleuropäische Sommerzeit),21,1,ZFIL,09Fillerem01,09Fillerem01_1,-9,488069,2680,7,"382,857142857143","2,61194029850746",2803," die schmierig auf deinem Kopf hocken konnte,",all,NA,NA,
4303,Wed Jul 14 2021 09:06:58 GMT+0200 (Mitteleuropäische Sommerzeit),21,1,ZFIL,09Fillerem01,09Fillerem01_2,-9,490937,2868,6,478,"2,09205020920502",3499, bis sie endlich doch noch herunterrutschte.,all,NA,NA,
4304,Wed Jul 14 2021 09:06:58 GMT+0200 (Mitteleuropäische Sommerzeit),21,1,ZFIL,09Fillerem01,09Fillerem01_3,-9,494579,3642,12,"303,5","3,29489291598023",2222," Die Traurigkeit aber, in der sie die letzten zehn Tage verbracht hatte,",all,NA,NA,
4305,Wed Jul 14 2021 09:06:58 GMT+0200 (Mitteleuropäische Sommerzeit),21,1,ZFIL,09Fillerem01,09Fillerem01_4,-9,495602,1023,3,341,"2,93255131964809",2496, war eine andere.,all,NA,NA,
4306,Wed Jul 14 2021 09:06:58 GMT+0200 (Mitteleuropäische Sommerzeit),21,1,ZFIL,09Fillerem01,09Fillerem01_5,-9,496993,1391,3,"463,666666666667","2,15672178289001",3394, Hektisch und aggressiv.,all,NA,NA,
4307,Wed Jul 14 2021 09:06:58 GMT+0200 (Mitteleuropäische Sommerzeit),21,1,ZFIL,09Fillerem01,09Fillerem01_6,-9,498329,1336,3,"445,333333333333","2,24550898203593",3260, Mit scharfen Krallen.,all,NA,NA,
4308,Wed Jul 14 2021 09:06:58 GMT+0200 (Mitteleuropäische Sommerzeit),21,1,ZFIL,09Fillerem01,09Fillerem01_7,-9,500116,1787,6,"297,833333333333","3,35758254057079",2180," Sie hatte nicht auf Marta gesessen,",all,NA,NA,
4309,Wed Jul 14 2021 09:06:58 GMT+0200 (Mitteleuropäische Sommerzeit),21,1,ZFIL,09Fillerem01,09Fillerem01_8,-9,501311,1195,4,"298,75","3,34728033472803",2187, sondern sie richtig überfallen.,all,NA,NA,
4310,Wed Jul 14 2021 09:06:58 GMT+0200 (Mitteleuropäische Sommerzeit),21,1,LC,LC18,LC18_fixation,-9,502116,805,1,805,"1,24223602484472",5893,X,all,RUB,18LC,
4311,Wed Jul 14 2021 09:06:58 GMT+0200 (Mitteleuropäische Sommerzeit),21,1,LC,LC18,LC18_0,-1,506866,4750,12,"395,833333333333","2,52631578947368",2898,"Lars‘ Morgenroutine hatte immer schon darin bestanden, dass er so lange schlief,",all,RUB,18LC,
4312,Wed Jul 14 2021 09:06:58 GMT+0200 (Mitteleuropäische Sommerzeit),21,1,LC,LC18,LC18_1,0,509082,2216,4,554,"1,80505415162455",4055, bis Xenia ihn wachrüttelte.,all,RUB,18LC,
4313,Wed Jul 14 2021 09:06:58 GMT+0200 (Mitteleuropäische Sommerzeit),21,1,LC,LC18,LC18_2,1,521945,12863,38,"338,5","2,95420974889217",2478," Doch jetzt war sie weg und er merkte, dass er sich von nun an allein darum kümmern musste, rechtzeitig aufzustehen. Es fiel ihm schwer, seine eigenen Entscheidungen zu treffen, doch langsam gewöhnte er sich an diese neue Aufgabe.",all,RUB,18LC,
4314,Wed Jul 14 2021 09:06:58 GMT+0200 (Mitteleuropäische Sommerzeit),21,1,SM,SM12,SM12_fixation,-9,522648,703,1,703,"1,42247510668563",5146,X,all,RUB,12SM,
4315,Wed Jul 14 2021 09:06:58 GMT+0200 (Mitteleuropäische Sommerzeit),21,1,SM,SM12,SM12_0,-9,528538,5890,16,"368,125","2,71646859083192",2695,Harry machte vor Jahren viel Geld mit Gewinnspielen und hatte ein sorgenfreies Leben: Alles lief super.,all,RUB,12SM,
4316,Wed Jul 14 2021 09:06:58 GMT+0200 (Mitteleuropäische Sommerzeit),21,1,SM,SM12,SM12_1,-9,530310,1772,6,"295,333333333333","3,38600451467269",2162, Doch dann machte er schwere Verluste.,all,RUB,12SM,
4317,Wed Jul 14 2021 09:06:58 GMT+0200 (Mitteleuropäische Sommerzeit),21,1,SM,SM12,SM12_2,-1,534549,4239,16,"264,9375","3,77447511205473",1939," Sehr schnell bekam Harry finanzielle Probleme, der Stress wurde zu viel und er konnte nicht mehr.",all,RUB,12SM,
4318,Wed Jul 14 2021 09:06:58 GMT+0200 (Mitteleuropäische Sommerzeit),21,1,SM,SM12,SM12_3,0,536085,1536,5,"307,2","3,25520833333333",2249, Es war ein turbulenter Fall.,all,RUB,12SM,
4319,Wed Jul 14 2021 09:06:58 GMT+0200 (Mitteleuropäische Sommerzeit),21,1,SM,SM12,SM12_4,1,537993,1908,7,"272,571428571429","3,66876310272537",1995, Harry hatte sich übernommen und verlor alles.,all,RUB,12SM,
4320,Wed Jul 14 2021 09:06:58 GMT+0200 (Mitteleuropäische Sommerzeit),21,1,SM,SM12,SM12_5,2,548474,10481,19,"551,631578947368","1,81280412174411",4038, Er fand jedoch auch danach wieder seinen Weg und sucht heutzutage den Spaß am Risiko höchstens noch in Videospielen.,all,RUB,12SM,
4321,Wed Jul 14 2021 09:06:58 GMT+0200 (Mitteleuropäische Sommerzeit),21,1,ZFIL,09Fillersm08,09Fillersm08_fixation,-9,548930,456,1,456,"2,19298245614035",3338,X,all,NA,NA,
4322,Wed Jul 14 2021 09:06:58 GMT+0200 (Mitteleuropäische Sommerzeit),21,1,ZFIL,09Fillersm08,09Fillersm08_0,-9,554435,5505,12,"458,75","2,17983651226158",3358,Silas ist Kriminologe und interessiert sich schon seit seiner Kindheit für Kriminalfälle.,all,NA,NA,
4323,Wed Jul 14 2021 09:06:58 GMT+0200 (Mitteleuropäische Sommerzeit),21,1,ZFIL,09Fillersm08,09Fillersm08_1,-9,562705,8270,16,"516,875","1,93470374848851",3784," Da Silas parallel ein Interesse in Naturwissenschaften entwickelte, war Kriminologie das Beste, was er studieren konnte.",all,NA,NA,
4324,Wed Jul 14 2021 09:06:58 GMT+0200 (Mitteleuropäische Sommerzeit),21,1,ZFIL,09Fillersm08,09Fillersm08_2,-9,566823,4118,13,"316,769230769231","3,15687226809131",2319," Er hatte schon immer wissen wollen, wie es dazu kommt, dass sich Menschen",all,NA,NA,
4325,Wed Jul 14 2021 09:06:58 GMT+0200 (Mitteleuropäische Sommerzeit),21,1,ZFIL,09Fillersm08,09Fillersm08_3,-9,567645,822,4,"205,5","4,8661800486618",1504, die Hände schmutzig machen.,all,NA,NA,
4326,Wed Jul 14 2021 09:06:58 GMT+0200 (Mitteleuropäische Sommerzeit),21,1,ZFIL,09Fillersm08,09Fillersm08_4,-9,571300,3655,14,"261,071428571429","3,83036935704514",1911," Die Motive, die inneren Konflikte, und natürlich mit welcher Technik die Täter gefasst werden.",all,NA,NA,
4327,Wed Jul 14 2021 09:06:58 GMT+0200 (Mitteleuropäische Sommerzeit),21,1,ZFIL,09Fillersm08,09Fillersm08_5,-9,573991,2691,8,"336,375","2,97287253808993",2462," Am meisten fasziniert ihn noch immer die DNA,",all,NA,NA,
4328,Wed Jul 14 2021 09:06:58 GMT+0200 (Mitteleuropäische Sommerzeit),21,1,ZFIL,09Fillersm08,09Fillersm08_6,-9,577543,3552,9,"394,666666666667","2,53378378378378",2889, und wie so etwas Kleines so deutliche Spuren hinterlässt.,all,NA,NA,
4329,Wed Jul 14 2021 09:06:58 GMT+0200 (Mitteleuropäische Sommerzeit),21,1,ZFIL,09Fillerlc16,09Fillerlc16_fixation,-9,578020,477,1,477,"2,09643605870021",3492,X,all,NA,NA,
4330,Wed Jul 14 2021 09:06:58 GMT+0200 (Mitteleuropäische Sommerzeit),21,1,ZFIL,09Fillerlc16,09Fillerlc16_0,-9,581220,3200,5,640,"1,5625",4685,Martin ist Autor von Kochbüchern.,all,NA,NA,
4331,Wed Jul 14 2021 09:06:58 GMT+0200 (Mitteleuropäische Sommerzeit),21,1,ZFIL,09Fillerlc16,09Fillerlc16_1,-9,583797,2577,6,"429,5","2,32828870779977",3144," Er kocht nicht nur aus Leidenschaft,",all,NA,NA,
4332,Wed Jul 14 2021 09:06:58 GMT+0200 (Mitteleuropäische Sommerzeit),21,1,ZFIL,09Fillerlc16,09Fillerlc16_2,-9,587057,3260,6,"543,333333333333","1,84049079754601",3977, sondern ist darin sogar etwas obsessiv.,all,NA,NA,
4333,Wed Jul 14 2021 09:06:58 GMT+0200 (Mitteleuropäische Sommerzeit),21,1,ZFIL,09Fillerlc16,09Fillerlc16_3,-9,590740,3683,7,"526,142857142857","1,90062449090415",3851," Daher lebt er in einer großen Wohngemeinschaft,",all,NA,NA,
4334,Wed Jul 14 2021 09:06:58 GMT+0200 (Mitteleuropäische Sommerzeit),21,1,ZFIL,09Fillerlc16,09Fillerlc16_4,-9,593639,2899,9,"322,111111111111","3,10451879958606",2358, damit er große Mengen für viele Menschen kochen kann.,all,NA,NA,
4335,Wed Jul 14 2021 09:06:58 GMT+0200 (Mitteleuropäische Sommerzeit),21,1,ZFIL,09Fillerlc16,09Fillerlc16_5,-9,594978,1339,4,"334,75","2,98730395817774",2450, Heute gibt es Gans.,all,NA,NA,
4336,Wed Jul 14 2021 09:06:58 GMT+0200 (Mitteleuropäische Sommerzeit),21,1,ZFIL,09Fillerlc16,09Fillerlc16_6,-9,596652,1674,7,"239,142857142857","4,1816009557945",1751, Schon an der geschlossenen Haustür kann man,all,NA,NA,
4337,Wed Jul 14 2021 09:06:58 GMT+0200 (Mitteleuropäische Sommerzeit),21,1,ZFIL,09Fillerlc16,09Fillerlc16_7,-9,597508,856,3,"285,333333333333","3,50467289719626",2089, den Braten riechen.,all,NA,NA,
4338,Wed Jul 14 2021 09:06:58 GMT+0200 (Mitteleuropäische Sommerzeit),21,1,ZFIL,09Fillerlc16,09Fillerlc16_8,-9,600177,2669,10,"266,9","3,74672161858374",1954," Martin erfindet täglich neue Rezepte und es kommt selten vor,",all,NA,NA,
4339,Wed Jul 14 2021 09:06:58 GMT+0200 (Mitteleuropäische Sommerzeit),21,1,ZFIL,09Fillerlc16,09Fillerlc16_9,-9,601483,1306,5,"261,2","3,82848392036753",1912, dass es jemanden nicht schmeckt.,all,NA,NA,
4340,Wed Jul 14 2021 09:06:58 GMT+0200 (Mitteleuropäische Sommerzeit),21,1,ZFIL,09Fillerlc16,09Fillerlc16_10,-9,603441,1958,7,"279,714285714286","3,57507660878447",2048," Daher lädt er auch gerne Gourmets ein,",all,NA,NA,
4341,Wed Jul 14 2021 09:06:58 GMT+0200 (Mitteleuropäische Sommerzeit),21,1,ZFIL,09Fillerlc16,09Fillerlc16_11,-9,606266,2825,6,"470,833333333333","2,12389380530973",3447, die spannend über Essen reden können.,all,NA,NA,
4342,Wed Jul 14 2021 09:06:58 GMT+0200 (Mitteleuropäische Sommerzeit),21,1,ZFIL,09Fillerem20,09Fillerem20_fixation,-9,607014,748,1,748,"1,33689839572193",5475,X,all,NA,NA,
4343,Wed Jul 14 2021 09:06:58 GMT+0200 (Mitteleuropäische Sommerzeit),21,1,ZFIL,09Fillerem20,09Fillerem20_0,-9,610633,3619,8,"452,375","2,21055540204476",3311,"Eigentlich sollten die Figuren im Regal dafür sorgen,",all,NA,NA,
4344,Wed Jul 14 2021 09:06:58 GMT+0200 (Mitteleuropäische Sommerzeit),21,1,ZFIL,09Fillerem20,09Fillerem20_1,-9,616402,5769,16,"360,5625","2,77344427110418",2639," dass Erna stets alle Hände voll zu tun hatte, wenn sie staubwedelnd durch die Wohnung fegte.",all,NA,NA,
4345,Wed Jul 14 2021 09:06:58 GMT+0200 (Mitteleuropäische Sommerzeit),21,1,ZFIL,09Fillerem20,09Fillerem20_2,-9,625347,8945,7,"1277,85714285714","0,782560089435439",9354," Die Putzfee hatte jedoch ein Geistesblitz ereilt,",all,NA,NA,
4346,Wed Jul 14 2021 09:06:58 GMT+0200 (Mitteleuropäische Sommerzeit),21,1,ZFIL,09Fillerem20,09Fillerem20_3,-9,629450,4103,12,"341,916666666667","2,924689251767",2503, als sie einmal zufällig lange genug vor einem der Staubfänger verweilt war.,all,NA,NA,
4347,Wed Jul 14 2021 09:06:58 GMT+0200 (Mitteleuropäische Sommerzeit),21,1,ZFIL,09Fillerem20,09Fillerem20_4,-9,631331,1881,6,"313,5","3,18979266347687",2295, Man musste bei manchem Reinigungsakt einfach,all,NA,NA,
4348,Wed Jul 14 2021 09:06:58 GMT+0200 (Mitteleuropäische Sommerzeit),21,1,ZFIL,09Fillerem20,09Fillerem20_5,-9,632838,1507,3,"502,333333333333","1,9907100199071",3677," ein Auge zudrücken,",all,NA,NA,
4349,Wed Jul 14 2021 09:06:58 GMT+0200 (Mitteleuropäische Sommerzeit),21,1,ZFIL,09Fillerem20,09Fillerem20_6,-9,637138,4300,8,"537,5","1,86046511627907",3935, dann säuberten sich die Regale wie von selbst.,all,NA,NA,
4350,Wed Jul 14 2021 09:06:58 GMT+0200 (Mitteleuropäische Sommerzeit),21,1,ZFIL,09Fillerem20,09Fillerem20_7,-9,639416,2278,8,"284,75","3,51185250219491",2084, Ihre Kinder waren ohnehin blind für den Schmutz.,all,NA,NA,
4351,Wed Jul 14 2021 09:06:58 GMT+0200 (Mitteleuropäische Sommerzeit),21,1,ZFIL,09Fillerlc23,09Fillerlc23_fixation,-9,640268,852,1,852,"1,17370892018779",6237,X,all,NA,NA,
4352,Wed Jul 14 2021 09:06:58 GMT+0200 (Mitteleuropäische Sommerzeit),21,1,ZFIL,09Fillerlc23,09Fillerlc23_0,-9,641489,1221,4,"305,25","3,27600327600328",2234,Endlich war es da -,all,NA,NA,
4353,Wed Jul 14 2021 09:06:58 GMT+0200 (Mitteleuropäische Sommerzeit),21,1,ZFIL,09Fillerlc23,09Fillerlc23_1,-9,645418,3929,6,"654,833333333333","1,5271061338763",4793, das lang ersehnte Wochenende im Vergnügungspark.,all,NA,NA,
4354,Wed Jul 14 2021 09:06:58 GMT+0200 (Mitteleuropäische Sommerzeit),21,1,ZFIL,09Fillerlc23,09Fillerlc23_2,-9,652931,7513,14,"536,642857142857","1,86343670970318",3928, Tom und seine FreundInnen reihten sich wieder und wieder in die Schlangen der Wartenden. ,all,NA,NA,
4355,Wed Jul 14 2021 09:06:58 GMT+0200 (Mitteleuropäische Sommerzeit),21,1,ZFIL,09Fillerlc23,09Fillerlc23_3,-9,654938,2007,6,"334,5","2,98953662182362",2449, Sie ließen keines der Fahrgeschäfte aus. ,all,NA,NA,
4356,Wed Jul 14 2021 09:06:58 GMT+0200 (Mitteleuropäische Sommerzeit),21,1,ZFIL,09Fillerlc23,09Fillerlc23_4,-9,657452,2514,8,"314,25","3,18217979315831",2300, Ihr Highlight war ein Ritt auf der Achterbahn.,all,NA,NA,
4357,Wed Jul 14 2021 09:06:58 GMT+0200 (Mitteleuropäische Sommerzeit),21,1,ZFIL,09Fillerlc03,09Fillerlc03_fixation,-9,658003,551,1,551,"1,81488203266788",4033,X,all,NA,NA,
4358,Wed Jul 14 2021 09:06:58 GMT+0200 (Mitteleuropäische Sommerzeit),21,1,ZFIL,09Fillerlc03,09Fillerlc03_0,-9,661603,3600,9,400,"2,5",2928,Helen hatte acht Jahre an der medizinischen Fakultät verbracht,all,NA,NA,
4359,Wed Jul 14 2021 09:06:58 GMT+0200 (Mitteleuropäische Sommerzeit),21,1,ZFIL,09Fillerlc03,09Fillerlc03_1,-9,664181,2578,9,"286,444444444444","3,4910783553142",2097," und weitere vier Jahre mit der Ausbildung zur Herzchirurgin,",all,NA,NA,
4360,Wed Jul 14 2021 09:06:58 GMT+0200 (Mitteleuropäische Sommerzeit),21,1,ZFIL,09Fillerlc03,09Fillerlc03_2,-9,665350,1169,6,"194,833333333333","5,13259195893926",1426, bevor sie ihren ersten Job bekam.,all,NA,NA,
4361,Wed Jul 14 2021 09:06:58 GMT+0200 (Mitteleuropäische Sommerzeit),21,1,ZFIL,09Fillerlc03,09Fillerlc03_3,-9,668935,3585,12,"298,75","3,34728033472803",2187, Trotz dieser langen Zeit hat sie ihre Entscheidungen nie in Frage gestellt.,all,NA,NA,
4362,Wed Jul 14 2021 09:06:58 GMT+0200 (Mitteleuropäische Sommerzeit),21,1,ZFIL,09Fillerlc03,09Fillerlc03_4,-9,670146,1211,7,173,"5,78034682080925",1266, Schon als Kind wollte sie Ärztin werden.,all,NA,NA,
4363,Wed Jul 14 2021 09:06:58 GMT+0200 (Mitteleuropäische Sommerzeit),21,1,ZFIL,09Fillerlc03,09Fillerlc03_5,-9,674181,4035,10,"403,5","2,47831474597274",2954," Am stärksten fühlte Helen sich immer zu Beginn einer Operation,",all,NA,NA,
4364,Wed Jul 14 2021 09:06:58 GMT+0200 (Mitteleuropäische Sommerzeit),21,1,ZFIL,09Fillerlc03,09Fillerlc03_6,-9,675893,1712,8,214,"4,67289719626168",1566," wenn sie ihr Skalpell nahe am Herzen ansetzte,",all,NA,NA,
4365,Wed Jul 14 2021 09:06:58 GMT+0200 (Mitteleuropäische Sommerzeit),21,1,ZFIL,09Fillerlc03,09Fillerlc03_7,-9,678591,2698,7,"385,428571428571","2,59451445515196",2821, das Leben ihrer PatientInnen in ihren Händen.,all,NA,NA,
4366,Wed Jul 14 2021 09:06:58 GMT+0200 (Mitteleuropäische Sommerzeit),21,1,NA,instruction4,NA,-9,682725,4134,10,"413,4","2,41896468311563",3026,ENDE des Test. Drücken Sie bitte noch einmal die [Leertas...,NA,NA,NA,
4367,Wed Jul 14 2021 12:03:47 GMT+0200 (CEST),22,1,NA,title,NA,-9,6273,6273,5,"1254,6","0,797066794197354",9184,GROUP 1: self paced essai,NA,NA,NA,
4368,Wed Jul 14 2021 12:03:47 GMT+0200 (CEST),22,1,NA,instruction1,NA,-9,10705,4432,8,554,"1,80505415162455",4055,"press [space] to continue. [leertaste] drücken, um weiter...",NA,NA,NA,
4369,Wed Jul 14 2021 12:03:47 GMT+0200 (CEST),22,1,NA,instruction2,NA,-9,14632,3927,10,"392,7","2,54647313470843",2875,"Wenn das X erscheint, drücken Sie bitte jedesmal die Leer...",NA,NA,NA,
4370,Wed Jul 14 2021 12:03:47 GMT+0200 (CEST),22,1,NA,08practice01,08practice01_fixation,-9,15899,1267,1,1267,"0,789265982636148",9274,X,NA,NA,NA,
4371,Wed Jul 14 2021 12:03:47 GMT+0200 (CEST),22,1,NA,08practice01,08practice01_0,-9,20083,4184,20,"209,2","4,78011472275335",1531,"Sie bekommen im Folgenden ein paar Texte zu sehen. Jedesmal, wenn Sie die Leertaste drücken, wird ein neuer Abschnitt aufgedeckt.",NA,NA,NA,
4372,Wed Jul 14 2021 12:03:47 GMT+0200 (CEST),22,1,NA,08practice01,08practice01_1,-9,23271,3188,10,"318,8","3,13676286072773",2334," Es ist notwendig, die einzeln erscheinenden Abschnitte aufmerksam zu lesen.",NA,NA,NA,
4373,Wed Jul 14 2021 12:03:47 GMT+0200 (CEST),22,1,NA,08practice02,08practice02_fixation,-9,24270,999,1,999,"1,001001001001",7313,X,NA,NA,NA,
4374,Wed Jul 14 2021 12:03:47 GMT+0200 (CEST),22,1,NA,08practice02,08practice02_0,-9,27143,2873,11,"261,181818181818","3,82875043508528",1912,"Lassen Sie sich Zeit, die Texte und Fragen genau zu lesen.",NA,NA,NA,
4375,Wed Jul 14 2021 12:03:47 GMT+0200 (CEST),22,1,NA,08practice02,08practice02_1,-9,30060,2917,7,"416,714285714286","2,39972574562907",3050, Lesen Sie diese dennoch im gewohnten Tempo.,NA,NA,NA,
4376,Wed Jul 14 2021 12:03:47 GMT+0200 (CEST),22,1,NA,08practice03,08practice03_fixation,-9,30819,759,1,759,"1,31752305665349",5556,X,NA,NA,NA,
4377,Wed Jul 14 2021 12:03:47 GMT+0200 (CEST),22,1,NA,08practice03,08practice03_0,-9,33947,3128,10,"312,8","3,19693094629156",2290,Es geht bei den folgenden Texten nicht um schnelles Lesen.,NA,NA,NA,
4378,Wed Jul 14 2021 12:03:47 GMT+0200 (CEST),22,1,NA,08practice03,08practice03_1,-9,39122,5175,15,345,"2,89855072463768",2525," Ihre Lesegeschwindigkeit wird zwar erfasst, hat aber keinen Einflusz auf den weiteren Verlauf des Tests.",NA,NA,NA,
4379,Wed Jul 14 2021 12:03:47 GMT+0200 (CEST),22,1,NA,08practice03,08practice03_2,-9,41297,2175,7,"310,714285714286","3,2183908045977",2274, Sie können den Test auch jederzeit abbrechen.,NA,NA,NA,
